node_id,x_coord,y_coord
942,-111.9394923,33.4160741
943,-111.9263497,33.4370977
944,-111.9263537,33.4375533
945,-111.9645896,33.3590673
946,-111.9116299,33.3873589
947,-111.9544215,33.341845
948,-111.9398835,33.4174543
949,-111.9398763,33.4176211
950,-111.9399003,33.4190569
951,-111.9399235,33.420491
952,-111.9399685,33.4231886
953,-111.9399523,33.4243448
954,-111.9399606,33.425492
955,-111.9399641,33.4264662
956,-111.9241845,33.3924504
957,-111.9399633,33.4273851
958,-111.9399635,33.4295773
959,-111.9189837,33.3596718
960,-111.9194416,33.3549136
961,-111.9371121,33.3427751
962,-111.9512022,33.4106143
963,-111.9508863,33.4106177
964,-111.9381178,33.419078
965,-111.9340719,33.4074553
966,-111.9782535,33.4329543
967,-111.9290279,33.4074428
968,-111.9615993,33.3806644
969,-111.9311381,33.407433
970,-111.9237187,33.4079673
971,-111.9177365,33.4183756
972,-111.9503067,33.3492418
973,-111.9190011,33.3690506
974,-111.9189691,33.3678161
975,-111.91898,33.36743
976,-111.966236,33.392258
977,-111.965473,33.3914295
978,-111.9653573,33.391731
979,-111.9654274,33.3922092
980,-111.9590358,33.3244695
981,-111.9647592,33.3922157
982,-111.9642106,33.3914722
983,-111.9641396,33.3921962
984,-111.9648714,33.3913545
985,-111.9653917,33.3910405
986,-111.9642503,33.3914543
987,-111.917421,33.3811517
988,-111.9406644,33.3835843
989,-111.9644396,33.3910524
990,-111.9174572,33.3788794
991,-111.9459461,33.3709894
992,-111.9428059,33.3710033
993,-111.9643657,33.3964847
994,-111.9174561,33.3783516
995,-111.9177062,33.4063878
996,-111.9177124,33.4053129
997,-111.9176176,33.40384
998,-111.9176121,33.4169322
999,-111.9172476,33.4031621
1000,-111.9129226,33.4001476
1001,-111.9475516,33.3717362
1002,-111.9494021,33.3716088
1003,-111.9163348,33.3983419
1004,-111.9477162,33.370461
1005,-111.9166634,33.3967307
1006,-111.9477321,33.3696695
1007,-111.9484893,33.3716986
1008,-111.9477082,33.3688422
1009,-111.9477081,33.3680054
1010,-111.8930296,33.3930289
1011,-111.944268,33.4307934
1012,-111.9442567,33.4295155
1013,-111.9263519,33.4360228
1014,-111.9263517,33.4362445
1015,-111.9443252,33.4291446
1016,-111.9261725,33.4359763
1017,-111.9261724,33.4363675
1018,-111.9652165,33.424881
1019,-111.9442814,33.4254737
1020,-111.9261721,33.4371623
1021,-111.9443033,33.4243197
1022,-111.9518901,33.3631452
1023,-111.9442993,33.4231771
1024,-111.9397847,33.390971
1025,-111.9173461,33.3873076
1026,-111.946661,33.3717439
1027,-111.9442498,33.420638
1028,-111.9442498,33.4203483
1029,-111.9442661,33.4218936
1030,-111.9459515,33.3717405
1031,-111.944246,33.4194019
1032,-111.9442453,33.4189174
1033,-111.9493839,33.3631452
1034,-111.9442439,33.4177833
1035,-111.944241,33.4168222
1036,-111.9442403,33.4160678
1037,-111.9583523,33.3725121
1038,-111.9442483,33.4146347
1039,-111.9383,33.4149256
1040,-111.9754182,33.3927625
1041,-111.9449089,33.3872721
1042,-111.9456814,33.3872219
1043,-111.9108076,33.418129
1044,-111.910665,33.4174037
1045,-111.9455526,33.3864264
1046,-111.9721524,33.4250742
1047,-111.9450597,33.3448806
1048,-111.9476046,33.3309847
1049,-111.9559651,33.3710277
1050,-111.9175076,33.3758672
1051,-111.9476531,33.3281462
1052,-111.9558298,33.3631237
1053,-111.9545543,33.3709036
1054,-111.9527439,33.3714643
1055,-111.9450591,33.3444901
1056,-111.9442875,33.4146337
1057,-111.9443138,33.4139026
1058,-111.9443094,33.4131817
1059,-111.9443024,33.4110208
1060,-111.9281849,33.3758672
1061,-111.9284253,33.3745268
1062,-111.9442963,33.410264
1063,-111.9284264,33.3738668
1064,-111.9442959,33.4095166
1065,-111.9283394,33.3725414
1066,-111.9442945,33.4087687
1067,-111.9281678,33.372097
1068,-111.9439499,33.4073767
1069,-111.9313904,33.4174105
1070,-111.9313989,33.4183647
1071,-111.9465515,33.3604211
1072,-111.94656,33.3610663
1073,-111.94656,33.3614606
1074,-111.9476824,33.3739379
1075,-111.9413262,33.3485206
1076,-111.9478455,33.3745686
1077,-111.941471,33.3484937
1078,-111.9137912,33.3783946
1079,-111.9143147,33.3771573
1080,-111.914186,33.3733298
1081,-111.9261694,33.4349028
1082,-111.9142718,33.3727564
1083,-111.9144949,33.3712511
1084,-111.902861,33.3371544
1085,-111.913877,33.3769136
1086,-111.9006166,33.370231
1087,-111.8996639,33.3703313
1088,-111.9058557,33.3548154
1089,-111.9263519,33.4373152
1090,-111.9412674,33.4261177
1091,-111.9059896,33.3707041
1092,-111.9050283,33.3707041
1093,-111.9031915,33.3707184
1094,-111.9144947,33.3606181
1095,-111.9412736,33.4254885
1096,-111.9214558,33.3698462
1097,-111.9199538,33.3706419
1098,-111.934371,33.3705184
1099,-111.9334955,33.3705328
1100,-111.926379,33.3850904
1101,-111.9364992,33.4074355
1102,-111.932148,33.3705256
1103,-111.9395884,33.4159654
1104,-111.9365991,33.4575792
1105,-111.9265734,33.3861483
1106,-111.9334183,33.3698232
1107,-111.8996725,33.3707399
1108,-111.9264599,33.3851553
1109,-111.8870542,33.3907832
1110,-111.8870542,33.3905683
1111,-111.9050489,33.3533815
1112,-111.9536016,33.4219197
1113,-111.9413327,33.3313509
1114,-111.9417805,33.3313316
1115,-111.9265139,33.3861649
1116,-111.9265147,33.3861179
1117,-111.9412652,33.3250743
1118,-111.9411536,33.3255907
1119,-111.8986557,33.3368582
1120,-111.9023874,33.419313
1121,-111.9063192,33.3510873
1122,-111.9436835,33.391434
1123,-111.9030765,33.4191174
1124,-111.9463079,33.3914501
1125,-111.8975728,33.3353497
1126,-111.9521181,33.3909882
1127,-111.9065224,33.3310913
1128,-111.9063646,33.3307946
1129,-111.957629,33.3911706
1130,-111.9239029,33.3637607
1131,-111.9569767,33.3911635
1132,-111.9288549,33.4184369
1133,-111.9033214,33.3865838
1134,-111.9560801,33.365948
1135,-111.9410079,33.3363346
1136,-111.9551343,33.365931
1137,-111.9782757,33.4173299
1138,-111.9545663,33.3657755
1139,-111.9004975,33.4292216
1140,-111.9004539,33.4273915
1141,-111.9412369,33.335629
1142,-111.900449,33.4256952
1143,-111.9004968,33.4221088
1144,-111.9413514,33.3346375
1145,-111.9004796,33.4191461
1146,-111.9283494,33.4126305
1147,-111.9004711,33.4184369
1148,-111.9413514,33.3340351
1149,-111.9004856,33.4175497
1150,-111.9020604,33.3978523
1151,-111.9004962,33.4166077
1152,-111.9004953,33.4158056
1153,-111.8886619,33.3977791
1154,-111.9527347,33.3654225
1155,-111.9075045,33.3278242
1156,-111.8876748,33.3980084
1157,-111.9090927,33.421982
1158,-111.9459162,33.3668051
1159,-111.9443226,33.3668123
1160,-111.8865548,33.3982634
1161,-111.8854947,33.39851
1162,-111.8877565,33.3982275
1163,-111.9413256,33.3322567
1164,-111.9122642,33.3974728
1165,-111.9104399,33.3974804
1166,-111.9097739,33.3975748
1167,-111.9171081,33.3976529
1168,-111.9164931,33.3975631
1169,-111.9413187,33.3304807
1170,-111.9141801,33.3983141
1171,-111.9319568,33.3989557
1172,-111.941307,33.3285254
1173,-111.9064565,33.3548425
1174,-111.9412665,33.4243385
1175,-111.9379678,33.457212
1176,-111.9401399,33.4303209
1177,-111.9062334,33.3559696
1178,-111.9027683,33.3943908
1179,-111.9366168,33.45687
1180,-111.9307019,33.4569716
1181,-111.9028665,33.3921808
1182,-111.9025832,33.3897657
1183,-111.9037451,33.3392411
1184,-111.9413687,33.4058677
1185,-111.8924961,33.4207169
1186,-111.9331978,33.3864078
1187,-111.9458474,33.356503
1188,-111.9045176,33.3274728
1189,-111.9044216,33.381656
1190,-111.9479263,33.3548168
1191,-111.8874433,33.4194226
1192,-111.9029688,33.4175307
1193,-111.9029789,33.4163818
1194,-111.9038333,33.3454739
1195,-111.8830635,33.4193666
1196,-111.9473716,33.4309329
1197,-111.906047,33.4143055
1198,-111.9315706,33.3954445
1199,-111.906048,33.4130703
1200,-111.9609639,33.4296287
1201,-111.9073858,33.4127615
1202,-111.9060482,33.4127615
1203,-111.9073904,33.4123424
1204,-111.907388,33.4125596
1205,-111.9060485,33.4123526
1206,-111.9595136,33.4302193
1207,-111.9318287,33.3978615
1208,-111.9060484,33.4125579
1209,-111.9072137,33.4140653
1210,-111.907286,33.4181933
1211,-111.9306007,33.4026531
1212,-111.8991097,33.4219863
1213,-111.9349094,33.3980672
1214,-111.93012,33.4066513
1215,-111.8991193,33.4221095
1216,-111.9240472,33.3993756
1217,-111.9430383,33.4219283
1218,-111.9301168,33.4083093
1219,-111.9301223,33.4075271
1220,-111.9321348,33.3811701
1221,-111.9311352,33.3844089
1222,-111.9097583,33.3536131
1223,-111.9358613,33.3346426
1224,-111.9005276,33.4017012
1225,-111.899743,33.4016357
1226,-111.8991164,33.4016429
1227,-111.8969313,33.4020666
1228,-111.9531162,33.4438879
1229,-111.9275537,33.4018506
1230,-111.9306007,33.4018363
1231,-111.9407857,33.3370459
1232,-111.9676813,33.397497
1233,-111.934918,33.4010624
1234,-111.9255604,33.4461769
1235,-111.9355628,33.4010541
1236,-111.9363599,33.4011842
1237,-111.9372354,33.4013777
1238,-111.9365059,33.4007041
1239,-111.9626081,33.4294443
1240,-111.9355502,33.4007107
1241,-111.9355703,33.401306
1242,-111.9616231,33.3902858
1243,-111.9616162,33.3906243
1244,-111.9069527,33.4014064
1245,-111.9522017,33.4199752
1246,-111.9060515,33.4013347
1247,-111.9423163,33.3368832
1248,-111.9522017,33.4204121
1249,-111.9544437,33.4204117
1250,-111.9248613,33.4020652
1251,-111.9564858,33.4203567
1252,-111.9239581,33.4020652
1253,-111.9585792,33.4203638
1254,-111.9381163,33.3346336
1255,-111.9608905,33.4203702
1256,-111.9167584,33.4026677
1257,-111.8936869,33.4019376
1258,-111.9371379,33.3471847
1259,-111.8909688,33.3992675
1260,-111.9368929,33.3205356
1261,-111.9427241,33.4293176
1262,-111.955486,33.4306299
1263,-111.9428317,33.4292786
1264,-111.9524102,33.4309952
1265,-111.9456396,33.3283057
1266,-111.9335713,33.3209014
1267,-111.9505143,33.3272986
1268,-111.934989,33.3738013
1269,-111.9338818,33.3737081
1270,-111.9329325,33.3740531
1271,-111.9293448,33.3744044
1272,-111.9400475,33.3383725
1273,-111.9436815,33.390669
1274,-111.9462822,33.390626
1275,-111.9215519,33.4147093
1276,-111.9215213,33.4140979
1277,-111.9133659,33.382331
1278,-111.9210845,33.4128799
1279,-111.9456086,33.3273013
1280,-111.943789,33.3273228
1281,-111.9376015,33.3419324
1282,-111.9463165,33.391056
1283,-111.9478443,33.3910631
1284,-111.9631138,33.327254
1285,-111.9291587,33.399357
1286,-111.9608389,33.3275184
1287,-111.9389395,33.3271077
1288,-111.9567166,33.4290754
1289,-111.9184796,33.3993242
1290,-111.938391,33.3480523
1291,-111.9106019,33.3573941
1292,-111.9102916,33.3573918
1293,-111.9390254,33.3261251
1294,-111.928269,33.4584514
1295,-111.9589682,33.3214233
1296,-111.958582,33.324457
1297,-111.9043846,33.3697077
1298,-111.9285055,33.3799004
1299,-111.9564898,33.3802086
1300,-111.9276855,33.3811505
1301,-111.9269241,33.3822801
1302,-111.9428166,33.4051993
1303,-111.9266116,33.3836426
1304,-111.9265967,33.3850249
1305,-111.9265726,33.3861649
1306,-111.958685,33.3284086
1307,-111.9264421,33.387092
1308,-111.9031658,33.3691271
1309,-111.9586849,33.3276717
1310,-111.9200683,33.4431363
1311,-111.9200746,33.4440315
1312,-111.9200691,33.4451735
1313,-111.9200726,33.4458737
1314,-111.9273306,33.3993427
1315,-111.9276825,33.399013
1316,-111.9472859,33.4291345
1317,-111.9200558,33.4403449
1318,-111.9200616,33.4413492
1319,-111.9554103,33.4092526
1320,-111.9642005,33.4305236
1321,-111.9570282,33.3888344
1322,-111.9085636,33.3328268
1323,-111.908763,33.3327654
1324,-111.9556753,33.360629
1325,-111.8968155,33.3347954
1326,-111.8976588,33.3347848
1327,-111.8934201,33.334871
1328,-111.8934749,33.3347498
1329,-111.9598157,33.3742975
1330,-111.9596772,33.3739752
1331,-111.9622727,33.3259129
1332,-111.8909793,33.4005119
1333,-111.9493753,33.3603781
1334,-111.8874784,33.4166174
1335,-111.9621701,33.3242398
1336,-111.9041442,33.3699013
1337,-111.8882842,33.3970411
1338,-111.97151,33.3344342
1339,-111.9090828,33.4190024
1340,-111.9586298,33.3345485
1341,-111.8998457,33.3622022
1342,-111.8934533,33.3348015
1343,-111.887921,33.3899878
1344,-111.9598384,33.4230749
1345,-111.9016126,33.4192608
1346,-111.8947047,33.3347742
1347,-111.887797,33.387146
1348,-111.8934767,33.3348694
1349,-111.9134689,33.3825531
1350,-111.9041915,33.3625567
1351,-111.963016,33.3199329
1352,-111.9032103,33.3624928
1353,-111.9017169,33.3624603
1354,-111.9566612,33.4255035
1355,-111.893171,33.4219424
1356,-111.9564857,33.4219248
1357,-111.8919508,33.4219601
1358,-111.8919037,33.4219592
1359,-111.8919505,33.4218628
1360,-111.9564996,33.4172751
1361,-111.8902937,33.4221509
1362,-111.8903102,33.4221124
1363,-111.8891972,33.422116
1364,-111.8862878,33.4193574
1365,-111.8862945,33.4184491
1366,-111.8863105,33.41753
1367,-111.8930711,33.4073947
1368,-111.8919257,33.4074128
1369,-111.886287,33.4166268
1370,-111.8919912,33.4072847
1371,-111.8860843,33.3911846
1372,-111.8891892,33.407584
1373,-111.9706709,33.3781344
1374,-111.9289198,33.4202704
1375,-111.8857839,33.388447
1376,-111.8903605,33.4075757
1377,-111.8919923,33.4075638
1378,-111.891991,33.407345
1379,-111.9668848,33.3331424
1380,-111.8903448,33.4073506
1381,-111.8865821,33.3883252
1382,-111.9505598,33.3603996
1383,-111.890363,33.4076227
1384,-111.9419776,33.3239627
1385,-111.9394101,33.3851346
1386,-111.9395048,33.3860344
1387,-111.8920368,33.3930336
1388,-111.8920322,33.3928146
1389,-111.8904518,33.3930374
1390,-111.8858439,33.3870208
1391,-111.9439345,33.3242926
1392,-111.9448787,33.3242783
1393,-111.9506027,33.358378
1394,-111.9455996,33.3242711
1395,-111.8904511,33.3930628
1396,-111.9388842,33.3240427
1397,-111.922878,33.3896454
1398,-111.9538421,33.4254929
1399,-111.8930624,33.3928591
1400,-111.9176965,33.4075762
1401,-111.9555135,33.4305309
1402,-111.8895676,33.3930407
1403,-111.8930316,33.4194944
1404,-111.9544437,33.4211293
1405,-111.9237216,33.4075795
1406,-111.9631601,33.3478211
1407,-111.9091054,33.4075706
1408,-111.9132484,33.4075751
1409,-111.9306178,33.3929175
1410,-111.9226118,33.4075789
1411,-111.9306909,33.3902059
1412,-111.8933214,33.4199987
1413,-111.9307479,33.387152
1414,-111.9186062,33.3712368
1415,-111.8831044,33.396343
1416,-111.8887649,33.3968977
1417,-111.8833221,33.3963176
1418,-111.8919377,33.421894
1419,-111.9359308,33.3972861
1420,-111.890338,33.4220495
1421,-111.8902977,33.4220501
1422,-111.9649464,33.4309951
1423,-111.8919914,33.4074157
1424,-111.8904376,33.4075017
1425,-111.8903895,33.4075754
1426,-111.8936139,33.3899592
1427,-111.8939737,33.4184297
1428,-111.9172931,33.3968455
1429,-111.8939964,33.4166149
1430,-111.8904533,33.3929651
1431,-111.8904565,33.3928158
1432,-111.9098114,33.3967579
1433,-111.9327461,33.4012147
1434,-111.9165151,33.4161595
1435,-111.9165031,33.4169307
1436,-111.8940595,33.4166148
1437,-111.9326976,33.4011132
1438,-111.9368234,33.3974509
1439,-111.9567706,33.4426227
1440,-111.8903554,33.4075033
1441,-111.8920338,33.3928925
1442,-111.891977,33.3928908
1443,-111.8905109,33.3929635
1444,-111.9495622,33.4254832
1445,-111.8919641,33.4073447
1446,-111.8904654,33.3930371
1447,-111.9508974,33.4397601
1448,-111.9502942,33.4254889
1449,-111.9338921,33.3857087
1450,-111.9394082,33.3860335
1451,-111.94479,33.437221
1452,-111.9442985,33.3856779
1453,-111.9365886,33.3377773
1454,-111.9630576,33.350187
1455,-111.8911171,33.4172539
1456,-111.921825,33.444028
1457,-111.903782,33.3408767
1458,-111.9023707,33.3408198
1459,-111.9631218,33.3506262
1460,-111.9627399,33.351255
1461,-111.9551517,33.3547586
1462,-111.9611558,33.4315951
1463,-111.9486655,33.4393748
1464,-111.950841,33.4399671
1465,-111.9322627,33.3443884
1466,-111.9221837,33.3450232
1467,-111.8913113,33.3850202
1468,-111.9198193,33.3446454
1469,-111.9232394,33.3450304
1470,-111.9180552,33.3448511
1471,-111.9301996,33.3841366
1472,-111.9565694,33.4427481
1473,-111.9590373,33.4449151
1474,-111.9432699,33.4375621
1475,-111.9415583,33.4382324
1476,-111.9584186,33.4416504
1477,-111.9566509,33.4247657
1478,-111.939556,33.3321254
1479,-111.945909,33.3636514
1480,-111.94397,33.3418215
1481,-111.9644236,33.3345297
1482,-111.8962676,33.3790328
1483,-111.911448,33.3754013
1484,-111.909322,33.3574944
1485,-111.9100047,33.3575841
1486,-111.9721059,33.3404847
1487,-111.9714575,33.3344353
1488,-111.9720713,33.3289718
1489,-111.9146941,33.4183685
1490,-111.9146968,33.4176543
1491,-111.9147513,33.4161512
1492,-111.9564852,33.4211276
1493,-111.9594039,33.4211311
1494,-111.9300541,33.3491249
1495,-111.9455899,33.3235979
1496,-111.9090932,33.4218349
1497,-111.8929011,33.4221118
1498,-111.8912661,33.4267405
1499,-111.9395127,33.3876576
1500,-111.8881195,33.429287
1501,-111.945882,33.3610592
1502,-111.9475391,33.3610615
1503,-111.9484827,33.3610735
1504,-111.9493667,33.3610807
1505,-111.8978143,33.3488357
1506,-111.9510125,33.3613547
1507,-111.8943428,33.3492311
1508,-111.8978377,33.3499454
1509,-111.9517871,33.3616398
1510,-111.9458804,33.3614779
1511,-111.9446273,33.3614779
1512,-111.9475471,33.3614678
1513,-111.9381662,33.3928646
1514,-111.9608307,33.3250021
1515,-111.9367247,33.3937296
1516,-111.9367114,33.3928748
1517,-111.9581916,33.3964859
1518,-111.909165,33.387166
1519,-111.9092694,33.3862364
1520,-111.9592684,33.3919732
1521,-111.9090554,33.3862282
1522,-111.9598177,33.388734
1523,-111.9597233,33.3882897
1524,-111.9595175,33.4478037
1525,-111.9585867,33.4219321
1526,-111.9585843,33.4211273
1527,-111.934918,33.3942263
1528,-111.9585767,33.4195997
1529,-111.9350311,33.4580201
1530,-111.9585614,33.4180504
1531,-111.9585562,33.4172745
1532,-111.9350448,33.4575792
1533,-111.9585531,33.4165029
1534,-111.9585524,33.4161441
1535,-111.9397324,33.4119109
1536,-111.9379621,33.4119438
1537,-111.9575544,33.3291201
1538,-111.9349297,33.4119783
1539,-111.9365723,33.4119575
1540,-111.9583757,33.4255075
1541,-111.9393578,33.3767902
1542,-111.9387655,33.3767921
1543,-111.9583763,33.4246007
1544,-111.9575497,33.3297528
1545,-111.9381065,33.456132
1546,-111.9567958,33.3297559
1547,-111.9560137,33.329759
1548,-111.95523,33.3297622
1549,-111.9027881,33.3778861
1550,-111.9019384,33.3778789
1551,-111.9010458,33.3778861
1552,-111.9006338,33.3778861
1553,-111.9002046,33.3778933
1554,-111.9583048,33.3298258
1555,-111.9307259,33.4562429
1556,-111.8972091,33.3779291
1557,-111.9349363,33.3919344
1558,-111.9326838,33.3916302
1559,-111.9318858,33.3912778
1560,-111.9306641,33.3909629
1561,-111.9333754,33.3650204
1562,-111.9307747,33.3650276
1563,-111.9284452,33.3892046
1564,-111.9639725,33.4041904
1565,-111.9639606,33.4001154
1566,-111.9560157,33.3307903
1567,-111.9005491,33.3918941
1568,-111.8989526,33.3918368
1569,-111.9693538,33.4019685
1570,-111.8962661,33.3917579
1571,-111.8943349,33.3912778
1572,-111.9026165,33.3662168
1573,-111.8934852,33.3908837
1574,-111.9016884,33.3652122
1575,-111.8925754,33.3907618
1576,-111.8996725,33.3652061
1577,-111.8920286,33.3907664
1578,-111.8975954,33.3652276
1579,-111.9235431,33.3912491
1580,-111.9230453,33.3912491
1581,-111.9343604,33.4493132
1582,-111.9190971,33.3914211
1583,-111.9177581,33.3915788
1584,-111.9050489,33.3526144
1585,-111.9155914,33.3915718
1586,-111.934915,33.4093789
1587,-111.9217234,33.3803259
1588,-111.9060961,33.3525355
1589,-111.9345055,33.4472301
1590,-111.9226798,33.380518
1591,-111.9226825,33.3792932
1592,-111.9348914,33.4096614
1593,-111.9349415,33.409658
1594,-111.9043795,33.3527864
1595,-111.8832948,33.3916217
1596,-111.9352728,33.4095791
1597,-111.9349406,33.4096046
1598,-111.922747,33.3806542
1599,-111.9348907,33.4096079
1600,-111.9054634,33.4209448
1601,-111.9202907,33.4113526
1602,-111.9338365,33.4033553
1603,-111.9338451,33.4027749
1604,-111.934339,33.3346375
1605,-111.934339,33.3341068
1606,-111.9343905,33.3333754
1607,-111.934751,33.3328017
1608,-111.9137663,33.3528048
1609,-111.9102511,33.327982
1610,-111.9221041,33.4115127
1611,-111.912805,33.3528119
1612,-111.9097525,33.3529872
1613,-111.9301997,33.4390252
1614,-111.9279455,33.3533066
1615,-111.927379,33.3532349
1616,-111.9215725,33.411344
1617,-111.9263062,33.3532349
1618,-111.920032,33.4113543
1619,-111.8920281,33.3942615
1620,-111.9783352,33.397992
1621,-111.9750509,33.3803959
1622,-111.9197086,33.3310366
1623,-111.9739951,33.3850187
1624,-111.9736252,33.3863958
1625,-111.9734408,33.3866632
1626,-111.9727754,33.3985382
1627,-111.9723634,33.3964358
1628,-111.972329,33.3942036
1629,-111.8907098,33.4174468
1630,-111.9750079,33.382539
1631,-111.9324709,33.4533164
1632,-111.947269,33.4160765
1633,-111.9316077,33.4533361
1634,-111.9166193,33.4465582
1635,-111.9307883,33.4533435
1636,-111.9628876,33.3538559
1637,-111.9306022,33.4017001
1638,-111.9564919,33.4161454
1639,-111.9778702,33.4158724
1640,-111.9370794,33.4533311
1641,-111.8904448,33.3936061
1642,-111.9362664,33.4529621
1643,-111.9383164,33.4074206
1644,-111.8904918,33.4194167
1645,-111.9359642,33.4074385
1646,-111.9349044,33.4074493
1647,-111.9232571,33.4112193
1648,-111.9290294,33.407539
1649,-111.917698,33.4074448
1650,-111.9692313,33.4095467
1651,-111.9025149,33.4074277
1652,-111.900522,33.407428
1653,-111.8977411,33.4074302
1654,-111.9471491,33.3902032
1655,-111.9472178,33.3897374
1656,-111.9306265,33.3938035
1657,-111.9298196,33.3938106
1658,-111.9486371,33.3589443
1659,-111.9055057,33.393912
1660,-111.9490663,33.3587795
1661,-111.9037805,33.393869
1662,-111.9028021,33.393869
1663,-111.9494525,33.3585501
1664,-111.9306007,33.4025528
1665,-111.9497272,33.3571664
1666,-111.9497272,33.3566503
1667,-111.9091135,33.4148353
1668,-111.8876878,33.394143
1669,-111.8962065,33.4148754
1670,-111.8864432,33.3942003
1671,-111.9004939,33.414903
1672,-111.901575,33.4149089
1673,-111.9246828,33.3609551
1674,-111.8832933,33.3946661
1675,-111.9123384,33.4148643
1676,-111.8962151,33.3638391
1677,-111.8962446,33.3934964
1678,-111.912482,33.4148608
1679,-111.9147587,33.4148409
1680,-111.8950773,33.3934964
1681,-111.8946072,33.3639276
1682,-111.917698,33.4148781
1683,-111.9306499,33.4147876
1684,-111.9205452,33.4148706
1685,-111.9327949,33.4147645
1686,-111.9237962,33.3965741
1687,-111.9236798,33.3968431
1688,-111.9349586,33.4147266
1689,-111.9366067,33.4147152
1690,-111.910426,33.4074368
1691,-111.9454666,33.4410048
1692,-111.9091056,33.4075953
1693,-111.9077178,33.4075659
1694,-111.9047721,33.4320323
1695,-111.9551877,33.4001256
1696,-111.9091052,33.4074521
1697,-111.9262263,33.3850498
1698,-111.9349545,33.4146332
1699,-111.9265343,33.3868706
1700,-111.9327949,33.4146654
1701,-111.9306499,33.4146919
1702,-111.9262932,33.4147157
1703,-111.9204485,33.4147071
1704,-111.9177041,33.4146625
1705,-111.9171229,33.4146722
1706,-111.9142668,33.4146813
1707,-111.912476,33.4146757
1708,-111.9123398,33.4146772
1709,-111.9114737,33.3740179
1710,-111.9015727,33.414672
1711,-111.9048582,33.3638009
1712,-111.8962066,33.4146852
1713,-111.9262783,33.4094872
1714,-111.937884,33.4536722
1715,-111.93777,33.4538888
1716,-111.9262808,33.4099305
1717,-111.9551897,33.4037643
1718,-111.9342103,33.3322065
1719,-111.9262827,33.4100947
1720,-111.9046756,33.3491264
1721,-111.93403,33.3314894
1722,-111.9262835,33.4101537
1723,-111.9608355,33.4154217
1724,-111.9340901,33.3307221
1725,-111.9341759,33.3299834
1726,-111.9608362,33.4155774
1727,-111.9342961,33.3292376
1728,-111.9564984,33.4154329
1729,-111.9521866,33.4154161
1730,-111.9716848,33.4019324
1731,-111.9498705,33.4116588
1732,-111.9379142,33.4583033
1733,-111.9041828,33.3367529
1734,-111.9365802,33.4583317
1735,-111.9499229,33.4114402
1736,-111.8939753,33.4220481
1737,-111.9350241,33.4583593
1738,-111.9306819,33.458415
1739,-111.92748,33.4584511
1740,-111.9235595,33.3800022
1741,-111.9332318,33.3323356
1742,-111.9521691,33.4086865
1743,-111.9675397,33.3888862
1744,-111.9521808,33.4124231
1745,-111.9235669,33.3792716
1746,-111.953421,33.4121688
1747,-111.919743,33.327372
1748,-111.9543823,33.4116995
1749,-111.9672803,33.3974838
1750,-111.9560394,33.4114053
1751,-111.9578994,33.4255039
1752,-111.957552,33.4254996
1753,-111.9370699,33.3324465
1754,-111.9584754,33.4255083
1755,-111.9329353,33.4056338
1756,-111.9105086,33.327774
1757,-111.9478628,33.4117562
1758,-111.9678618,33.4038037
1759,-111.944364,33.3291228
1760,-111.9695088,33.4115485
1761,-111.9409651,33.3286854
1762,-111.959846,33.4219358
1763,-111.9594324,33.421936
1764,-111.9268436,33.3492466
1765,-111.9306182,33.3492578
1766,-111.9388451,33.3286495
1767,-111.9415218,33.3491894
1768,-111.9371498,33.3492508
1769,-111.9691789,33.4061404
1770,-111.9571829,33.3282938
1771,-111.9415225,33.3491346
1772,-111.9200417,33.39296
1773,-111.9200401,33.3920789
1774,-111.9243626,33.3492331
1775,-111.8902469,33.3884866
1776,-111.8887021,33.3887408
1777,-111.8864791,33.3890991
1778,-111.8859469,33.3891851
1779,-111.9222072,33.3492276
1780,-111.9383215,33.3289364
1781,-111.8832948,33.3892998
1782,-111.9414275,33.3491892
1783,-111.9005748,33.3885617
1784,-111.8967725,33.3885331
1785,-111.8962747,33.3885331
1786,-111.8943092,33.3881533
1787,-111.8937084,33.3875154
1788,-111.8940431,33.3883467
1789,-111.9631562,33.35511
1790,-111.9685292,33.3551673
1791,-111.938622,33.3276599
1792,-111.9382152,33.3890204
1793,-111.933923,33.3886495
1794,-111.9075353,33.3887781
1795,-111.9084369,33.3887767
1796,-111.9307371,33.3879045
1797,-111.9288743,33.3882281
1798,-111.9369793,33.4575799
1799,-111.9212858,33.3880458
1800,-111.9108573,33.3883037
1801,-111.9098274,33.3884327
1802,-111.9173118,33.3884901
1803,-111.9165307,33.3884112
1804,-111.9301152,33.4093411
1805,-111.9155265,33.3884041
1806,-111.9146167,33.3882679
1807,-111.9301168,33.4097351
1808,-111.9292499,33.40974
1809,-111.926243,33.4220288
1810,-111.9371443,33.3321151
1811,-111.9371379,33.3476436
1812,-111.8934957,33.3336611
1813,-111.8943058,33.348442
1814,-111.9228964,33.4220263
1815,-111.922574,33.4111077
1816,-111.9209422,33.4116865
1817,-111.9551954,33.36784
1818,-111.920949,33.41231
1819,-111.9217358,33.4137285
1820,-111.9220805,33.4147096
1821,-111.9220806,33.4148179
1822,-111.9783094,33.4055408
1823,-111.9459248,33.3680087
1824,-111.9071627,33.4148503
1825,-111.9622976,33.3863954
1826,-111.9513118,33.3642256
1827,-111.9709811,33.3491889
1828,-111.9720999,33.3429737
1829,-111.9028825,33.3739941
